gene	chr	start	end	sample	depth
FRG2	chr4	193393765	193393770	D22-0080	35
FRG2	chr4	193393770	193393772	D22-0080	37
FRG2	chr4	193393772	193393773	D22-0080	38
FRG2	chr4	193393773	193393774	D22-0080	37
FRG2	chr4	193393774	193393776	D22-0080	35
FRG2	chr4	193393776	193393781	D22-0080	36
FRG2	chr4	193393781	193393785	D22-0080	37
FRG2	chr4	193393785	193393789	D22-0080	36
FRG2	chr4	193393789	193393790	D22-0080	37
FRG2	chr4	193393790	193393794	D22-0080	36
FRG2	chr4	193393794	193393797	D22-0080	37
FRG2	chr4	193393797	193393799	D22-0080	33
FRG2	chr4	193393799	193393801	D22-0080	35
FRG2	chr4	193393801	193393802	D22-0080	34
FRG2	chr4	193393802	193393807	D22-0080	33
FRG2	chr4	193393807	193393811	D22-0080	31
FRG2	chr4	193393811	193393814	D22-0080	29
FRG2	chr4	193393814	193393815	D22-0080	30
FRG2	chr4	193393815	193393818	D22-0080	31
FRG2	chr4	193393818	193393819	D22-0080	30
FRG2	chr4	193393819	193393820	D22-0080	31
FRG2	chr4	193393820	193393823	D22-0080	32
FRG2	chr4	193393823	193393828	D22-0080	31
FRG2	chr4	193393828	193393829	D22-0080	30
FRG2	chr4	193393829	193393837	D22-0080	32
FRG2	chr4	193393837	193393839	D22-0080	33
FRG2	chr4	193393839	193393843	D22-0080	34
FRG2	chr4	193393843	193393847	D22-0080	29
FRG2	chr4	193393847	193393848	D22-0080	27
FRG2	chr4	193393848	193393852	D22-0080	25
FRG2	chr4	193393852	193393853	D22-0080	26
FRG2	chr4	193393853	193393858	D22-0080	28
FRG2	chr4	193393858	193393860	D22-0080	29
FRG2	chr4	193393860	193393874	D22-0080	30
FRG2	chr4	193393874	193393878	D22-0080	31
FRG2	chr4	193393878	193393879	D22-0080	33
FRG2	chr4	193393879	193393881	D22-0080	35
FRG2	chr4	193393881	193393882	D22-0080	34
FRG2	chr4	193393882	193393887	D22-0080	37
FRG2	chr4	193393887	193393891	D22-0080	38
FRG2	chr4	193393891	193393895	D22-0080	37
FRG2	chr4	193393895	193393898	D22-0080	36
FRG2	chr4	193393898	193393903	D22-0080	35
FRG2	chr4	193393903	193393909	D22-0080	34
FRG2	chr4	193393909	193393910	D22-0080	35
FRG2	chr4	193393910	193393921	D22-0080	37
FRG2	chr4	193393921	193393922	D22-0080	35
FRG2	chr4	193393922	193393924	D22-0080	34
FRG2	chr4	193393924	193393929	D22-0080	33
FRG2	chr4	193393929	193393931	D22-0080	35
FRG2	chr4	193393931	193393938	D22-0080	34
FRG2	chr4	193393938	193393944	D22-0080	33
FRG2	chr4	193393944	193393945	D22-0080	32
FRG2	chr4	193393945	193393946	D22-0080	30
FRG2	chr4	193393946	193393947	D22-0080	31
FRG2	chr4	193393947	193393960	D22-0080	33
FRG2	chr4	193393960	193393965	D22-0080	35
FRG2	chr4	193393965	193393966	D22-0080	34
FRG2	chr4	193393966	193393968	D22-0080	33
FRG2	chr4	193393968	193393969	D22-0080	34
FRG2	chr4	193393969	193393975	D22-0080	32
FRG2	chr4	193393975	193393978	D22-0080	33
FRG2	chr4	193393978	193393979	D22-0080	32
FRG2	chr4	193393979	193393980	D22-0080	37
FRG2	chr4	193393980	193393981	D22-0080	36
FRG2	chr4	193393981	193393985	D22-0080	41
FRG2	chr4	193393985	193393986	D22-0080	43
FRG2	chr4	193393986	193393987	D22-0080	44
FRG2	chr4	193393987	193393989	D22-0080	43
FRG2	chr4	193393989	193393995	D22-0080	42
FRG2	chr4	193393995	193393996	D22-0080	43
FRG2	chr4	193393996	193394000	D22-0080	44
FRG2	chr4	193394000	193394001	D22-0080	47
FRG2	chr4	193394001	193394002	D22-0080	48
FRG2	chr4	193394002	193394004	D22-0080	47
FRG2	chr4	193394004	193394006	D22-0080	45
FRG2	chr4	193394006	193394007	D22-0080	51
FRG2	chr4	193394007	193394011	D22-0080	50
FRG2	chr4	193394011	193394013	D22-0080	49
FRG2	chr4	193394013	193394015	D22-0080	50
FRG2	chr4	193394015	193394020	D22-0080	51
FRG2	chr4	193394020	193394022	D22-0080	53
FRG2	chr4	193394022	193394024	D22-0080	55
FRG2	chr4	193394024	193394027	D22-0080	53
FRG2	chr4	193394027	193394028	D22-0080	52
FRG2	chr4	193394028	193394029	D22-0080	50
FRG2	chr4	193394029	193394033	D22-0080	48
FRG2	chr4	193394033	193394038	D22-0080	45
FRG2	chr4	193394038	193394050	D22-0080	44
FRG2	chr4	193394050	193394052	D22-0080	47
FRG2	chr4	193394052	193394059	D22-0080	48
FRG2	chr4	193394059	193394063	D22-0080	45
FRG2	chr4	193394063	193394072	D22-0080	46
FRG2	chr4	193394072	193394079	D22-0080	51
FRG2	chr4	193394079	193394080	D22-0080	49
FRG2	chr4	193394080	193394096	D22-0080	48
FRG2	chr4	193394096	193394097	D22-0080	47
FRG2	chr4	193394097	193394099	D22-0080	45
FRG2	chr4	193394099	193394108	D22-0080	47
FRG2	chr4	193394108	193394110	D22-0080	48
FRG2	chr4	193394110	193394117	D22-0080	47
FRG2	chr4	193394117	193394123	D22-0080	46
FRG2	chr4	193394123	193394125	D22-0080	48
FRG2	chr4	193394125	193394127	D22-0080	47
FRG2	chr4	193394127	193394131	D22-0080	43
FRG2	chr4	193394131	193394134	D22-0080	38
FRG2	chr4	193394134	193394136	D22-0080	37
FRG2	chr4	193394136	193394141	D22-0080	39
FRG2	chr4	193394141	193394142	D22-0080	41
FRG2	chr4	193394142	193394145	D22-0080	42
FRG2	chr4	193394145	193394146	D22-0080	40
FRG2	chr4	193394146	193394150	D22-0080	44
FRG2	chr4	193394150	193394152	D22-0080	40
FRG2	chr4	193394152	193394153	D22-0080	42
FRG2	chr4	193394153	193394155	D22-0080	43
FRG2	chr4	193394155	193394156	D22-0080	38
FRG2	chr4	193394156	193394157	D22-0080	37
FRG2	chr4	193394157	193394160	D22-0080	38
FRG2	chr4	193394160	193394162	D22-0080	37
FRG2	chr4	193394162	193394164	D22-0080	38
FRG2	chr4	193394164	193394165	D22-0080	39
FRG2	chr4	193394165	193394166	D22-0080	38
FRG2	chr4	193394166	193394167	D22-0080	39
FRG2	chr4	193394167	193394169	D22-0080	40
FRG2	chr4	193394169	193394173	D22-0080	38
FRG2	chr4	193394173	193394174	D22-0080	36
FRG2	chr4	193394174	193394177	D22-0080	37
FRG2	chr4	193394177	193394179	D22-0080	38
FRG2	chr4	193394179	193394189	D22-0080	39
FRG2	chr4	193394189	193394196	D22-0080	40
FRG2	chr4	193394196	193394197	D22-0080	41
FRG2	chr4	193394197	193394198	D22-0080	42
FRG2	chr4	193394198	193394200	D22-0080	43
FRG2	chr4	193394200	193394201	D22-0080	40
FRG2	chr4	193394201	193394202	D22-0080	41
FRG2	chr4	193394202	193394203	D22-0080	42
FRG2	chr4	193394203	193394208	D22-0080	43
FRG2	chr4	193394208	193394212	D22-0080	44
FRG2	chr4	193394212	193394213	D22-0080	51
FRG2	chr4	193394213	193394221	D22-0080	50
FRG2	chr4	193394221	193394222	D22-0080	42
FRG2	chr4	193394222	193394224	D22-0080	41
FRG2	chr4	193394224	193394237	D22-0080	42
FRG2	chr4	193394237	193394240	D22-0080	43
FRG2	chr4	193394240	193394243	D22-0080	44
FRG2	chr4	193394243	193394245	D22-0080	45
FRG2	chr4	193394245	193394248	D22-0080	49
FRG2	chr4	193394248	193394249	D22-0080	50
FRG2	chr4	193394249	193394251	D22-0080	48
FRG2	chr4	193394251	193394253	D22-0080	50
FRG2	chr4	193394253	193394255	D22-0080	52
FRG2	chr4	193394255	193394257	D22-0080	55
FRG2	chr4	193394257	193394259	D22-0080	54
FRG2	chr4	193394259	193394265	D22-0080	53
FRG2	chr4	193394265	193394269	D22-0080	52
FRG2	chr4	193394269	193394272	D22-0080	54
FRG2	chr4	193394272	193394275	D22-0080	52
FRG2	chr4	193394275	193394276	D22-0080	54
FRG2	chr4	193394276	193394277	D22-0080	55
FRG2	chr4	193394277	193394291	D22-0080	54
FRG2	chr4	193394291	193394293	D22-0080	52
FRG2	chr4	193394293	193394296	D22-0080	51
FRG2	chr4	193394296	193394298	D22-0080	47
FRG2	chr4	193394298	193394302	D22-0080	51
FRG2	chr4	193394302	193394304	D22-0080	48
FRG2	chr4	193394304	193394307	D22-0080	49
FRG2	chr4	193394307	193394308	D22-0080	48
FRG2	chr4	193394308	193394314	D22-0080	52
FRG2	chr4	193394314	193394316	D22-0080	51
FRG2	chr4	193394316	193394318	D22-0080	50
FRG2	chr4	193394318	193394323	D22-0080	49
FRG2	chr4	193394323	193394324	D22-0080	50
FRG2	chr4	193394324	193394329	D22-0080	49
FRG2	chr4	193394329	193394330	D22-0080	48
FRG2	chr4	193394330	193394331	D22-0080	46
FRG2	chr4	193394331	193394334	D22-0080	47
FRG2	chr4	193394334	193394337	D22-0080	48
FRG2	chr4	193394337	193394338	D22-0080	49
FRG2	chr4	193394338	193394341	D22-0080	51
FRG2	chr4	193394341	193394342	D22-0080	52
FRG2	chr4	193394342	193394346	D22-0080	53
FRG2	chr4	193394346	193394348	D22-0080	52
FRG2	chr4	193394348	193394351	D22-0080	51
FRG2	chr4	193394351	193394352	D22-0080	50
FRG2	chr4	193394352	193394353	D22-0080	51
FRG2	chr4	193394353	193394358	D22-0080	49
FRG2	chr4	193394358	193394360	D22-0080	51
FRG2	chr4	193394360	193394362	D22-0080	50
FRG2	chr4	193394362	193394363	D22-0080	51
FRG2	chr4	193394363	193394367	D22-0080	47
FRG2	chr4	193394367	193394374	D22-0080	48
FRG2	chr4	193394374	193394377	D22-0080	47
FRG2	chr4	193394377	193394384	D22-0080	49
FRG2	chr4	193394384	193394386	D22-0080	50
FRG2	chr4	193394386	193394387	D22-0080	49
FRG2	chr4	193394387	193394388	D22-0080	53
FRG2	chr4	193394388	193394390	D22-0080	54
FRG2	chr4	193394390	193394394	D22-0080	53
FRG2	chr4	193394394	193394396	D22-0080	52
FRG2	chr4	193394396	193394399	D22-0080	48
FRG2	chr4	193394399	193394401	D22-0080	47
FRG2	chr4	193394401	193394403	D22-0080	45
FRG2	chr4	193394403	193394406	D22-0080	43
FRG2	chr4	193394406	193394409	D22-0080	40
FRG2	chr4	193394409	193394410	D22-0080	41
FRG2	chr4	193394410	193394412	D22-0080	42
FRG2	chr4	193394412	193394413	D22-0080	41
FRG2	chr4	193394413	193394416	D22-0080	42
FRG2	chr4	193394416	193394418	D22-0080	44
FRG2	chr4	193394418	193394419	D22-0080	45
FRG2	chr4	193394419	193394425	D22-0080	39
FRG2	chr4	193394425	193394427	D22-0080	37
FRG2	chr4	193394427	193394433	D22-0080	36
FRG2	chr4	193394433	193394436	D22-0080	37
FRG2	chr4	193394436	193394439	D22-0080	38
FRG2	chr4	193394439	193394443	D22-0080	40
FRG2	chr4	193394443	193394445	D22-0080	41
FRG2	chr4	193394445	193394447	D22-0080	44
FRG2	chr4	193394447	193394448	D22-0080	45
FRG2	chr4	193394448	193394450	D22-0080	41
FRG2	chr4	193394450	193394452	D22-0080	42
FRG2	chr4	193394452	193394454	D22-0080	43
FRG2	chr4	193394454	193394455	D22-0080	42
FRG2	chr4	193394455	193394458	D22-0080	45
FRG2	chr4	193394458	193394461	D22-0080	41
FRG2	chr4	193394461	193394462	D22-0080	42
FRG2	chr4	193394462	193394471	D22-0080	41
FRG2	chr4	193394471	193394473	D22-0080	42
FRG2	chr4	193394473	193394474	D22-0080	41
FRG2	chr4	193394474	193394479	D22-0080	42
FRG2	chr4	193394479	193394481	D22-0080	41
FRG2	chr4	193394481	193394484	D22-0080	40
FRG2	chr4	193394484	193394486	D22-0080	39
FRG2	chr4	193394486	193394487	D22-0080	38
FRG2	chr4	193394487	193394489	D22-0080	39
FRG2	chr4	193394489	193394491	D22-0080	36
FRG2	chr4	193394491	193394492	D22-0080	35
FRG2	chr4	193394492	193394493	D22-0080	36
FRG2	chr4	193394493	193394503	D22-0080	35
FRG2	chr4	193394503	193394505	D22-0080	37
FRG2	chr4	193394505	193394507	D22-0080	36
FRG2	chr4	193394507	193394512	D22-0080	37
FRG2	chr4	193394512	193394514	D22-0080	36
FRG2	chr4	193394514	193394515	D22-0080	37
FRG2	chr4	193394515	193394516	D22-0080	38
FRG2	chr4	193394516	193394518	D22-0080	37
FRG2	chr4	193394518	193394519	D22-0080	39
FRG2	chr4	193394519	193394535	D22-0080	41
FRG2	chr4	193394535	193394537	D22-0080	40
FRG2	chr4	193394537	193394538	D22-0080	36
FRG2	chr4	193394538	193394552	D22-0080	35
FRG2	chr4	193394552	193394557	D22-0080	36
FRG2	chr4	193394557	193394559	D22-0080	37
FRG2	chr4	193394559	193394560	D22-0080	36
FRG2	chr4	193394560	193394562	D22-0080	35
FRG2	chr4	193394562	193394563	D22-0080	36
FRG2	chr4	193394563	193394564	D22-0080	35
FRG2	chr4	193394564	193394566	D22-0080	36
FRG2	chr4	193394566	193394567	D22-0080	35
FRG2	chr4	193394567	193394568	D22-0080	34
FRG2	chr4	193394568	193394570	D22-0080	33
FRG2	chr4	193394570	193394578	D22-0080	35
FRG2	chr4	193394578	193394582	D22-0080	36
FRG2	chr4	193394582	193394583	D22-0080	37
FRG2	chr4	193394583	193394585	D22-0080	36
FRG2	chr4	193394585	193394588	D22-0080	37
FRG2	chr4	193394588	193394589	D22-0080	39
FRG2	chr4	193394589	193394590	D22-0080	37
FRG2	chr4	193394590	193394593	D22-0080	40
FRG2	chr4	193394593	193394596	D22-0080	37
FRG2	chr4	193394596	193394597	D22-0080	38
FRG2	chr4	193394597	193394598	D22-0080	41
FRG2	chr4	193394598	193394601	D22-0080	40
FRG2	chr4	193394601	193394603	D22-0080	39
FRG2	chr4	193394603	193394605	D22-0080	38
FRG2	chr4	193394605	193394606	D22-0080	37
FRG2	chr4	193394606	193394607	D22-0080	36
FRG2	chr4	193394607	193394610	D22-0080	35
FRG2	chr4	193394610	193394611	D22-0080	36
FRG2	chr4	193394611	193394621	D22-0080	38
FRG2	chr4	193394621	193394625	D22-0080	37
FRG2	chr4	193394625	193394628	D22-0080	36
FRG2	chr4	193394628	193394633	D22-0080	37
FRG2	chr4	193394633	193394637	D22-0080	38
FRG2	chr4	193394637	193394640	D22-0080	37
FRG2	chr4	193394640	193394643	D22-0080	38
FRG2	chr4	193394643	193394647	D22-0080	37
FRG2	chr4	193394647	193394650	D22-0080	38
FRG2	chr4	193394650	193394653	D22-0080	39
FRG2	chr4	193394653	193394655	D22-0080	36
FRG2	chr4	193394655	193394656	D22-0080	39
FRG2	chr4	193394656	193394657	D22-0080	38
FRG2	chr4	193394657	193394658	D22-0080	39
FRG2	chr4	193394658	193394659	D22-0080	41
FRG2	chr4	193394659	193394664	D22-0080	43
FRG2	chr4	193394664	193394665	D22-0080	42
FRG2	chr4	193394665	193394666	D22-0080	43
FRG2	chr4	193394666	193394668	D22-0080	42
FRG2	chr4	193394668	193394669	D22-0080	40
FRG2	chr4	193394669	193394673	D22-0080	39
FRG2	chr4	193394673	193394675	D22-0080	42
FRG2	chr4	193394675	193394677	D22-0080	43
FRG2	chr4	193394677	193394692	D22-0080	45
FRG2	chr4	193394692	193394699	D22-0080	46
FRG2	chr4	193394699	193394703	D22-0080	49
FRG2	chr4	193394703	193394708	D22-0080	48
FRG2	chr4	193394708	193394713	D22-0080	47
FRG2	chr4	193394713	193394714	D22-0080	46
FRG2	chr4	193394714	193394717	D22-0080	45
FRG2	chr4	193394717	193394721	D22-0080	47
FRG2	chr4	193394721	193394726	D22-0080	45
FRG2	chr4	193394726	193394727	D22-0080	46
FRG2	chr4	193394727	193394729	D22-0080	47
FRG2	chr4	193394729	193394730	D22-0080	46
FRG2	chr4	193394730	193394733	D22-0080	48
FRG2	chr4	193394733	193394734	D22-0080	49
FRG2	chr4	193394734	193394739	D22-0080	47
FRG2	chr4	193394739	193394740	D22-0080	45
FRG2	chr4	193394740	193394741	D22-0080	47
FRG2	chr4	193394741	193394744	D22-0080	43
FRG2	chr4	193394744	193394745	D22-0080	42
FRG2	chr4	193394745	193394746	D22-0080	44
FRG2	chr4	193394746	193394748	D22-0080	43
FRG2	chr4	193394748	193394754	D22-0080	41
FRG2	chr4	193394754	193394758	D22-0080	40
FRG2	chr4	193394758	193394761	D22-0080	41
FRG2	chr4	193394761	193394763	D22-0080	40
FRG2	chr4	193394763	193394765	D22-0080	41
FRG2	chr4	193394765	193394770	D22-0080	42
FRG2	chr4	193394770	193394771	D22-0080	43
FRG2	chr4	193394771	193394779	D22-0080	44
FRG2	chr4	193394779	193394784	D22-0080	43
FRG2	chr4	193394784	193394789	D22-0080	42
FRG2	chr4	193394789	193394790	D22-0080	41
FRG2	chr4	193394790	193394796	D22-0080	43
FRG2	chr4	193394796	193394797	D22-0080	44
FRG2	chr4	193394797	193394799	D22-0080	43
FRG2	chr4	193394799	193394801	D22-0080	42
FRG2	chr4	193394801	193394805	D22-0080	44
FRG2	chr4	193394805	193394806	D22-0080	41
FRG2	chr4	193394806	193394807	D22-0080	42
FRG2	chr4	193394807	193394808	D22-0080	43
FRG2	chr4	193394808	193394810	D22-0080	41
FRG2	chr4	193394810	193394813	D22-0080	39
FRG2	chr4	193394813	193394815	D22-0080	40
FRG2	chr4	193394815	193394816	D22-0080	39
FRG2	chr4	193394816	193394819	D22-0080	40
FRG2	chr4	193394819	193394822	D22-0080	39
FRG2	chr4	193394822	193394824	D22-0080	40
FRG2	chr4	193394824	193394826	D22-0080	38
FRG2	chr4	193394826	193394827	D22-0080	39
FRG2	chr4	193394827	193394838	D22-0080	37
FRG2	chr4	193394838	193394846	D22-0080	38
FRG2	chr4	193394846	193394850	D22-0080	39
FRG2	chr4	193394850	193394854	D22-0080	36
FRG2	chr4	193394854	193394859	D22-0080	37
FRG2	chr4	193394859	193394861	D22-0080	38
FRG2	chr4	193394861	193394864	D22-0080	37
FRG2	chr4	193394864	193394868	D22-0080	38
FRG2	chr4	193394868	193394875	D22-0080	36
FRG2	chr4	193394875	193394876	D22-0080	38
FRG2	chr4	193394876	193394880	D22-0080	37
FRG2	chr4	193394880	193394882	D22-0080	35
FRG2	chr4	193394882	193394884	D22-0080	34
FRG2	chr4	193394884	193394889	D22-0080	35
FRG2	chr4	193394889	193394890	D22-0080	36
FRG2	chr4	193394890	193394893	D22-0080	34
FRG2	chr4	193394893	193394895	D22-0080	33
FRG2	chr4	193394895	193394898	D22-0080	32
FRG2	chr4	193394898	193394908	D22-0080	31
FRG2	chr4	193394908	193394912	D22-0080	32
FRG2	chr4	193394912	193394914	D22-0080	31
FRG2	chr4	193394914	193394915	D22-0080	30
FRG2	chr4	193394915	193394916	D22-0080	31
FRG2	chr4	193394916	193394921	D22-0080	30
FRG2	chr4	193394921	193394922	D22-0080	29
FRG2	chr4	193394922	193394930	D22-0080	28
FRG2	chr4	193394930	193394940	D22-0080	29
FRG2	chr4	193394940	193394952	D22-0080	27
FRG2	chr4	193394952	193394955	D22-0080	25
FRG2	chr4	193394955	193394957	D22-0080	26
FRG2	chr4	193394957	193394964	D22-0080	24
FRG2	chr4	193394964	193394967	D22-0080	23
FRG2	chr4	193394967	193394969	D22-0080	22
FRG2	chr4	193394969	193394972	D22-0080	23
FRG2	chr4	193394972	193394973	D22-0080	22
FRG2	chr4	193394973	193394974	D22-0080	20
FRG2	chr4	193394974	193394984	D22-0080	21
FRG2	chr4	193394984	193394985	D22-0080	22
FRG2	chr4	193394985	193394989	D22-0080	23
FRG2	chr4	193394989	193394991	D22-0080	22
FRG2	chr4	193394991	193394995	D22-0080	21
FRG2	chr4	193394995	193394996	D22-0080	23
FRG2	chr4	193394996	193395004	D22-0080	24
FRG2	chr4	193395004	193395005	D22-0080	23
FRG2	chr4	193395005	193395008	D22-0080	27
FRG2	chr4	193395008	193395010	D22-0080	26
FRG2	chr4	193395010	193395014	D22-0080	27
FRG2	chr4	193395014	193395015	D22-0080	26
FRG2	chr4	193395015	193395019	D22-0080	27
FRG2	chr4	193395019	193395020	D22-0080	29
FRG2	chr4	193395020	193395025	D22-0080	30
FRG2	chr4	193395025	193395026	D22-0080	31
FRG2	chr4	193395026	193395034	D22-0080	30
FRG2	chr4	193395034	193395036	D22-0080	28
FRG2	chr4	193395036	193395039	D22-0080	30
FRG2	chr4	193395039	193395051	D22-0080	29
FRG2	chr4	193395051	193395058	D22-0080	30
FRG2	chr4	193395058	193395059	D22-0080	29
FRG2	chr4	193395059	193395061	D22-0080	28
FRG2	chr4	193395061	193395077	D22-0080	27
FRG2	chr4	193395077	193395080	D22-0080	32
FRG2	chr4	193395080	193395084	D22-0080	31
FRG2	chr4	193395084	193395097	D22-0080	35
FRG2	chr4	193395097	193395098	D22-0080	34
FRG2	chr4	193395098	193395100	D22-0080	35
FRG2	chr4	193395100	193395101	D22-0080	36
FRG2	chr4	193395101	193395103	D22-0080	35
FRG2	chr4	193395103	193395105	D22-0080	36
FRG2	chr4	193395105	193395107	D22-0080	35
FRG2	chr4	193395107	193395108	D22-0080	34
FRG2	chr4	193395108	193395110	D22-0080	35
FRG2	chr4	193395110	193395118	D22-0080	36
FRG2	chr4	193395118	193395119	D22-0080	38
FRG2	chr4	193395119	193395125	D22-0080	37
FRG2	chr4	193395125	193395133	D22-0080	36
FRG2	chr4	193395133	193395134	D22-0080	35
FRG2	chr4	193395134	193395145	D22-0080	34
FRG2	chr4	193395145	193395146	D22-0080	32
FRG2	chr4	193395146	193395147	D22-0080	31
FRG2	chr4	193395147	193395149	D22-0080	30
FRG2	chr4	193395149	193395153	D22-0080	31
FRG2	chr4	193395153	193395155	D22-0080	32
FRG2	chr4	193395155	193395165	D22-0080	28
FRG2	chr4	193395165	193395169	D22-0080	27
FRG2	chr4	193395169	193395171	D22-0080	25
FRG2	chr4	193395171	193395173	D22-0080	24
FRG2	chr4	193395173	193395176	D22-0080	25
FRG2	chr4	193395176	193395183	D22-0080	24
FRG2	chr4	193395183	193395186	D22-0080	26
FRG2	chr4	193395186	193395187	D22-0080	24
FRG2	chr4	193395187	193395201	D22-0080	25
FRG2	chr4	193395201	193395206	D22-0080	24
FRG2	chr4	193395206	193395208	D22-0080	25
FRG2	chr4	193395208	193395219	D22-0080	28
FRG2	chr4	193395219	193395223	D22-0080	35
FRG2	chr4	193395223	193395225	D22-0080	36
FRG2	chr4	193395225	193395227	D22-0080	37
FRG2	chr4	193395227	193395228	D22-0080	38
FRG2	chr4	193395228	193395231	D22-0080	34
FRG2	chr4	193395231	193395235	D22-0080	35
FRG2	chr4	193395235	193395242	D22-0080	33
FRG2	chr4	193395242	193395244	D22-0080	34
FRG2	chr4	193395244	193395248	D22-0080	33
FRG2	chr4	193395248	193395249	D22-0080	34
FRG2	chr4	193395249	193395251	D22-0080	33
FRG2	chr4	193395251	193395253	D22-0080	34
FRG2	chr4	193395253	193395254	D22-0080	33
FRG2	chr4	193395254	193395256	D22-0080	36
FRG2	chr4	193395256	193395260	D22-0080	35
FRG2	chr4	193395260	193395263	D22-0080	34
FRG2	chr4	193395263	193395264	D22-0080	35
FRG2	chr4	193395264	193395268	D22-0080	36
FRG2	chr4	193395268	193395279	D22-0080	34
FRG2	chr4	193395279	193395287	D22-0080	35
FRG2	chr4	193395287	193395291	D22-0080	36
FRG2	chr4	193395291	193395295	D22-0080	37
FRG2	chr4	193395295	193395297	D22-0080	38
FRG2	chr4	193395297	193395300	D22-0080	40
FRG2	chr4	193395300	193395304	D22-0080	41
FRG2	chr4	193395304	193395308	D22-0080	40
FRG2	chr4	193395308	193395309	D22-0080	41
FRG2	chr4	193395309	193395318	D22-0080	40
FRG2	chr4	193395318	193395324	D22-0080	44
FRG2	chr4	193395324	193395325	D22-0080	43
FRG2	chr4	193395325	193395331	D22-0080	42
FRG2	chr4	193395331	193395333	D22-0080	44
FRG2	chr4	193395333	193395334	D22-0080	45
FRG2	chr4	193395334	193395338	D22-0080	43
FRG2	chr4	193395338	193395340	D22-0080	42
FRG2	chr4	193395340	193395342	D22-0080	43
FRG2	chr4	193395342	193395344	D22-0080	41
FRG2	chr4	193395344	193395353	D22-0080	42
FRG2	chr4	193395353	193395355	D22-0080	44
FRG2	chr4	193395355	193395357	D22-0080	49
FRG2	chr4	193395357	193395359	D22-0080	48
FRG2	chr4	193395359	193395363	D22-0080	45
FRG2	chr4	193395363	193395367	D22-0080	49
FRG2	chr4	193395367	193395369	D22-0080	43
FRG2	chr4	193395369	193395370	D22-0080	45
FRG2	chr4	193395370	193395374	D22-0080	44
FRG2	chr4	193395374	193395376	D22-0080	43
FRG2	chr4	193395376	193395377	D22-0080	42
FRG2	chr4	193395377	193395378	D22-0080	41
FRG2	chr4	193395378	193395379	D22-0080	42
FRG2	chr4	193395379	193395382	D22-0080	41
FRG2	chr4	193395382	193395387	D22-0080	40
FRG2	chr4	193395387	193395399	D22-0080	39
FRG2	chr4	193395399	193395405	D22-0080	38
FRG2	chr4	193395405	193395410	D22-0080	35
FRG2	chr4	193395410	193395412	D22-0080	34
FRG2	chr4	193395412	193395413	D22-0080	35
FRG2	chr4	193395413	193395420	D22-0080	34
FRG2	chr4	193395420	193395422	D22-0080	35
FRG2	chr4	193395422	193395437	D22-0080	38
FRG2	chr4	193395437	193395438	D22-0080	41
FRG2	chr4	193395438	193395439	D22-0080	40
FRG2	chr4	193395439	193395441	D22-0080	41
FRG2	chr4	193395441	193395443	D22-0080	40
FRG2	chr4	193395443	193395444	D22-0080	41
FRG2	chr4	193395444	193395447	D22-0080	44
FRG2	chr4	193395447	193395450	D22-0080	48
FRG2	chr4	193395450	193395452	D22-0080	46
FRG2	chr4	193395452	193395458	D22-0080	47
FRG2	chr4	193395458	193395463	D22-0080	53
FRG2	chr4	193395463	193395468	D22-0080	54
FRG2	chr4	193392573	193392579	D22-0081	36
FRG2	chr4	193392579	193392586	D22-0081	35
FRG2	chr4	193392586	193392588	D22-0081	36
FRG2	chr4	193392588	193392590	D22-0081	33
FRG2	chr4	193392590	193392597	D22-0081	34
FRG2	chr4	193392597	193392604	D22-0081	35
FRG2	chr4	193392604	193392606	D22-0081	37
FRG2	chr4	193392606	193392612	D22-0081	36
FRG2	chr4	193392612	193392613	D22-0081	37
FRG2	chr4	193392613	193392615	D22-0081	36
FRG2	chr4	193392615	193392619	D22-0081	48
FRG2	chr4	193392619	193392623	D22-0081	52
FRG2	chr4	193392623	193392628	D22-0081	55
FRG2	chr4	193392628	193392630	D22-0081	56
FRG2	chr4	193392630	193392631	D22-0081	57
FRG2	chr4	193392631	193392639	D22-0081	56
FRG2	chr4	193392639	193392644	D22-0081	58
FRG2	chr4	193392644	193392645	D22-0081	56
FRG2	chr4	193392645	193392647	D22-0081	58
FRG2	chr4	193392647	193392650	D22-0081	55
FRG2	chr4	193392650	193392653	D22-0081	57
FRG2	chr4	193392653	193392654	D22-0081	56
FRG2	chr4	193392654	193392662	D22-0081	57
FRG2	chr4	193392662	193392672	D22-0081	55
FRG2	chr4	193392672	193392676	D22-0081	53
FRG2	chr4	193392676	193392678	D22-0081	52
FRG2	chr4	193392678	193392679	D22-0081	51
FRG2	chr4	193392679	193392680	D22-0081	53
FRG2	chr4	193392680	193392688	D22-0081	52
FRG2	chr4	193392688	193392691	D22-0081	50
FRG2	chr4	193392691	193392693	D22-0081	51
FRG2	chr4	193392693	193392694	D22-0081	50
FRG2	chr4	193392694	193392697	D22-0081	49
FRG2	chr4	193392697	193392698	D22-0081	50
FRG2	chr4	193392698	193392701	D22-0081	49
FRG2	chr4	193392701	193392706	D22-0081	45
FRG2	chr4	193392706	193392716	D22-0081	44
FRG2	chr4	193392716	193392721	D22-0081	45
FRG2	chr4	193392721	193392723	D22-0081	47
FRG2	chr4	193392723	193392724	D22-0081	48
FRG2	chr4	193392724	193392726	D22-0081	49
FRG2	chr4	193392726	193392727	D22-0081	50
FRG2	chr4	193392727	193392732	D22-0081	52
