gene	chr	start	end	sample	depth
FRG2	chr4	190025599	190025600	D22-0159	42
FRG2	chr4	190025600	190025604	D22-0159	40
FRG2	chr4	190025604	190025609	D22-0159	38
FRG2	chr4	190025609	190025613	D22-0159	37
FRG2	chr4	190025613	190025621	D22-0159	38
FRG2	chr4	190025621	190025624	D22-0159	36
FRG2	chr4	190025624	190025625	D22-0159	35
FRG2	chr4	190025625	190025628	D22-0159	36
FRG2	chr4	190025628	190025630	D22-0159	35
FRG2	chr4	190025630	190025636	D22-0159	38
FRG2	chr4	190025636	190025640	D22-0159	33
FRG2	chr4	190025640	190025641	D22-0159	34
FRG2	chr4	190025641	190025643	D22-0159	32
FRG2	chr4	190025643	190025646	D22-0159	31
FRG2	chr4	190025646	190025651	D22-0159	33
FRG2	chr4	190025651	190025652	D22-0159	34
FRG2	chr4	190025652	190025659	D22-0159	36
FRG2	chr4	190025659	190025660	D22-0159	35
FRG2	chr4	190025660	190025662	D22-0159	34
FRG2	chr4	190025662	190025667	D22-0159	33
FRG2	chr4	190025667	190025672	D22-0159	35
FRG2	chr4	190025672	190025679	D22-0159	36
FRG2	chr4	190025679	190025681	D22-0159	34
FRG2	chr4	190025681	190025684	D22-0159	35
FRG2	chr4	190025684	190025685	D22-0159	34
FRG2	chr4	190025685	190025688	D22-0159	35
FRG2	chr4	190025688	190025692	D22-0159	33
FRG2	chr4	190025692	190025694	D22-0159	34
FRG2	chr4	190025694	190025698	D22-0159	32
FRG2	chr4	190025698	190025703	D22-0159	31
FRG2	chr4	190025703	190025704	D22-0159	35
FRG2	chr4	190025704	190025707	D22-0159	33
FRG2	chr4	190025707	190025714	D22-0159	34
FRG2	chr4	190025714	190025715	D22-0159	33
FRG2	chr4	190025715	190025717	D22-0159	30
FRG2	chr4	190025717	190025719	D22-0159	29
FRG2	chr4	190025719	190025721	D22-0159	33
FRG2	chr4	190025721	190025724	D22-0159	35
FRG2	chr4	190025724	190025729	D22-0159	36
FRG2	chr4	190025729	190025734	D22-0159	38
FRG2	chr4	190025734	190025737	D22-0159	40
FRG2	chr4	190025737	190025738	D22-0159	39
FRG2	chr4	190025738	190025747	D22-0159	38
FRG2	chr4	190025747	190025749	D22-0159	37
FRG2	chr4	190025749	190025751	D22-0159	35
FRG2	chr4	190025751	190025753	D22-0159	36
FRG2	chr4	190025753	190025761	D22-0159	37
FRG2	chr4	190025761	190025762	D22-0159	41
FRG2	chr4	190025762	190025763	D22-0159	40
FRG2	chr4	190025763	190025766	D22-0159	41
FRG2	chr4	190025766	190025767	D22-0159	42
FRG2	chr4	190025767	190025772	D22-0159	43
FRG2	chr4	190025772	190025774	D22-0159	44
FRG2	chr4	190025774	190025776	D22-0159	45
FRG2	chr4	190025776	190025777	D22-0159	44
FRG2	chr4	190025777	190025780	D22-0159	43
FRG2	chr4	190025780	190025782	D22-0159	39
FRG2	chr4	190025782	190025789	D22-0159	38
FRG2	chr4	190025789	190025790	D22-0159	39
FRG2	chr4	190025790	190025791	D22-0159	38
FRG2	chr4	190025791	190025794	D22-0159	39
FRG2	chr4	190025794	190025800	D22-0159	40
FRG2	chr4	190025800	190025801	D22-0159	39
FRG2	chr4	190025801	190025802	D22-0159	40
FRG2	chr4	190025802	190025804	D22-0159	38
FRG2	chr4	190025804	190025806	D22-0159	39
FRG2	chr4	190025806	190025808	D22-0159	42
FRG2	chr4	190025808	190025811	D22-0159	43
FRG2	chr4	190025811	190025813	D22-0159	44
FRG2	chr4	190025813	190025815	D22-0159	45
FRG2	chr4	190025815	190025817	D22-0159	46
FRG2	chr4	190025817	190025818	D22-0159	45
FRG2	chr4	190025818	190025821	D22-0159	46
FRG2	chr4	190025821	190025822	D22-0159	45
FRG2	chr4	190025822	190025832	D22-0159	44
FRG2	chr4	190025832	190025836	D22-0159	43
FRG2	chr4	190025836	190025842	D22-0159	42
FRG2	chr4	190025842	190025845	D22-0159	41
FRG2	chr4	190025845	190025849	D22-0159	42
FRG2	chr4	190025849	190025852	D22-0159	43
FRG2	chr4	190025852	190025854	D22-0159	40
FRG2	chr4	190025854	190025858	D22-0159	43
FRG2	chr4	190025858	190025864	D22-0159	42
FRG2	chr4	190025864	190025868	D22-0159	43
FRG2	chr4	190025868	190025872	D22-0159	40
FRG2	chr4	190025872	190025873	D22-0159	38
FRG2	chr4	190025873	190025880	D22-0159	37
FRG2	chr4	190025880	190025884	D22-0159	35
FRG2	chr4	190025884	190025896	D22-0159	33
FRG2	chr4	190025896	190025901	D22-0159	32
FRG2	chr4	190025901	190025904	D22-0159	35
FRG2	chr4	190025904	190025910	D22-0159	36
FRG2	chr4	190025910	190025912	D22-0159	35
FRG2	chr4	190025912	190025914	D22-0159	33
FRG2	chr4	190025914	190025915	D22-0159	32
FRG2	chr4	190025915	190025916	D22-0159	34
FRG2	chr4	190025916	190025917	D22-0159	33
FRG2	chr4	190025917	190025920	D22-0159	32
FRG2	chr4	190025920	190025924	D22-0159	31
FRG2	chr4	190025924	190025929	D22-0159	30
FRG2	chr4	190025929	190025930	D22-0159	33
FRG2	chr4	190025930	190025931	D22-0159	32
FRG2	chr4	190025931	190025934	D22-0159	33
FRG2	chr4	190025934	190025935	D22-0159	34
FRG2	chr4	190025935	190025938	D22-0159	35
FRG2	chr4	190025938	190025939	D22-0159	34
FRG2	chr4	190025939	190025941	D22-0159	36
FRG2	chr4	190025941	190025943	D22-0159	35
FRG2	chr4	190025943	190025945	D22-0159	34
FRG2	chr4	190025945	190025946	D22-0159	36
FRG2	chr4	190025946	190025950	D22-0159	37
FRG2	chr4	190025950	190025952	D22-0159	39
FRG2	chr4	190025952	190025954	D22-0159	38
FRG2	chr4	190025954	190025955	D22-0159	37
FRG2	chr4	190025955	190025957	D22-0159	36
FRG2	chr4	190025957	190025958	D22-0159	39
FRG2	chr4	190025958	190025960	D22-0159	38
FRG2	chr4	190025960	190025962	D22-0159	37
FRG2	chr4	190025962	190025966	D22-0159	38
FRG2	chr4	190025966	190025967	D22-0159	37
FRG2	chr4	190025967	190025969	D22-0159	38
FRG2	chr4	190025969	190025970	D22-0159	37
FRG2	chr4	190025970	190025987	D22-0159	38
FRG2	chr4	190025987	190025990	D22-0159	42
FRG2	chr4	190025990	190025993	D22-0159	43
FRG2	chr4	190025993	190025995	D22-0159	42
FRG2	chr4	190025995	190025996	D22-0159	44
FRG2	chr4	190025996	190026000	D22-0159	45
FRG2	chr4	190026000	190026003	D22-0159	44
FRG2	chr4	190026003	190026004	D22-0159	45
FRG2	chr4	190026004	190026005	D22-0159	41
FRG2	chr4	190026005	190026008	D22-0159	47
FRG2	chr4	190026008	190026009	D22-0159	49
FRG2	chr4	190026009	190026014	D22-0159	50
FRG2	chr4	190026014	190026015	D22-0159	49
FRG2	chr4	190026015	190026017	D22-0159	48
FRG2	chr4	190026017	190026019	D22-0159	47
FRG2	chr4	190026019	190026024	D22-0159	48
FRG2	chr4	190026024	190026033	D22-0159	49
FRG2	chr4	190026033	190026036	D22-0159	48
FRG2	chr4	190026036	190026038	D22-0159	49
FRG2	chr4	190026038	190026044	D22-0159	53
FRG2	chr4	190026044	190026049	D22-0159	54
FRG2	chr4	190026049	190026051	D22-0159	53
FRG2	chr4	190026051	190026052	D22-0159	56
FRG2	chr4	190026052	190026054	D22-0159	54
FRG2	chr4	190026054	190026055	D22-0159	53
FRG2	chr4	190026055	190026060	D22-0159	52
FRG2	chr4	190026060	190026065	D22-0159	51
FRG2	chr4	190026065	190026069	D22-0159	49
FRG2	chr4	190026069	190026077	D22-0159	52
FRG2	chr4	190026077	190026079	D22-0159	53
FRG2	chr4	190026079	190026080	D22-0159	51
FRG2	chr4	190026080	190026081	D22-0159	52
FRG2	chr4	190026081	190026084	D22-0159	53
FRG2	chr4	190026084	190026086	D22-0159	52
FRG2	chr4	190026086	190026089	D22-0159	51
FRG2	chr4	190026089	190026091	D22-0159	49
FRG2	chr4	190026091	190026095	D22-0159	52
FRG2	chr4	190026095	190026097	D22-0159	49
FRG2	chr4	190026097	190026100	D22-0159	50
FRG2	chr4	190026100	190026101	D22-0159	48
FRG2	chr4	190026101	190026105	D22-0159	52
FRG2	chr4	190026105	190026107	D22-0159	50
FRG2	chr4	190026107	190026117	D22-0159	47
FRG2	chr4	190026117	190026121	D22-0159	46
FRG2	chr4	190026121	190026128	D22-0159	45
FRG2	chr4	190026128	190026130	D22-0159	46
FRG2	chr4	190026130	190026131	D22-0159	49
FRG2	chr4	190026131	190026134	D22-0159	53
FRG2	chr4	190026134	190026137	D22-0159	54
FRG2	chr4	190026137	190026138	D22-0159	51
FRG2	chr4	190026138	190026140	D22-0159	54
FRG2	chr4	190026140	190026142	D22-0159	53
FRG2	chr4	190026142	190026144	D22-0159	54
FRG2	chr4	190026144	190026146	D22-0159	55
FRG2	chr4	190026146	190026148	D22-0159	52
FRG2	chr4	190026148	190026150	D22-0159	53
FRG2	chr4	190026150	190026153	D22-0159	54
FRG2	chr4	190026153	190026156	D22-0159	53
FRG2	chr4	190026156	190026158	D22-0159	47
FRG2	chr4	190026158	190026159	D22-0159	45
FRG2	chr4	190026159	190026160	D22-0159	44
FRG2	chr4	190026160	190026164	D22-0159	45
FRG2	chr4	190026164	190026169	D22-0159	44
FRG2	chr4	190026169	190026170	D22-0159	43
FRG2	chr4	190026170	190026174	D22-0159	44
FRG2	chr4	190026174	190026180	D22-0159	43
FRG2	chr4	190026180	190026185	D22-0159	44
FRG2	chr4	190026185	190026187	D22-0159	45
FRG2	chr4	190026187	190026189	D22-0159	44
FRG2	chr4	190026189	190026190	D22-0159	41
FRG2	chr4	190026190	190026191	D22-0159	45
FRG2	chr4	190026191	190026192	D22-0159	46
FRG2	chr4	190026192	190026194	D22-0159	47
FRG2	chr4	190026194	190026195	D22-0159	46
FRG2	chr4	190026195	190026201	D22-0159	47
FRG2	chr4	190026201	190026209	D22-0159	44
FRG2	chr4	190026209	190026211	D22-0159	45
FRG2	chr4	190026211	190026212	D22-0159	46
FRG2	chr4	190026212	190026218	D22-0159	47
FRG2	chr4	190026218	190026220	D22-0159	48
FRG2	chr4	190026220	190026221	D22-0159	45
FRG2	chr4	190026221	190026227	D22-0159	46
FRG2	chr4	190026227	190026229	D22-0159	45
FRG2	chr4	190026229	190026231	D22-0159	43
FRG2	chr4	190026231	190026232	D22-0159	44
FRG2	chr4	190026232	190026237	D22-0159	43
FRG2	chr4	190026237	190026238	D22-0159	44
FRG2	chr4	190026238	190026241	D22-0159	47
FRG2	chr4	190026241	190026243	D22-0159	44
FRG2	chr4	190026243	190026247	D22-0159	45
FRG2	chr4	190026247	190026248	D22-0159	44
FRG2	chr4	190026248	190026251	D22-0159	46
FRG2	chr4	190026251	190026254	D22-0159	42
FRG2	chr4	190026254	190026255	D22-0159	43
FRG2	chr4	190026255	190026262	D22-0159	42
FRG2	chr4	190026262	190026263	D22-0159	43
FRG2	chr4	190026263	190026264	D22-0159	44
FRG2	chr4	190026264	190026271	D22-0159	45
FRG2	chr4	190026271	190026278	D22-0159	46
FRG2	chr4	190026278	190026280	D22-0159	45
FRG2	chr4	190026280	190026281	D22-0159	43
FRG2	chr4	190026281	190026282	D22-0159	42
FRG2	chr4	190026282	190026288	D22-0159	39
FRG2	chr4	190026288	190026292	D22-0159	35
FRG2	chr4	190026292	190026294	D22-0159	34
FRG2	chr4	190026294	190026299	D22-0159	33
FRG2	chr4	190026299	190026300	D22-0159	32
FRG2	chr4	190026300	190026305	D22-0159	31
FRG2	chr4	190026305	190026306	D22-0159	32
FRG2	chr4	190026306	190026309	D22-0159	33
FRG2	chr4	190026309	190026312	D22-0159	32
FRG2	chr4	190026312	190026319	D22-0159	33
FRG2	chr4	190026319	190026320	D22-0159	34
FRG2	chr4	190026320	190026329	D22-0159	33
FRG2	chr4	190026329	190026330	D22-0159	34
FRG2	chr4	190026330	190026334	D22-0159	33
FRG2	chr4	190026334	190026335	D22-0159	34
FRG2	chr4	190026335	190026338	D22-0159	33
FRG2	chr4	190026338	190026340	D22-0159	32
FRG2	chr4	190026340	190026341	D22-0159	28
FRG2	chr4	190026341	190026342	D22-0159	27
FRG2	chr4	190026342	190026345	D22-0159	26
FRG2	chr4	190026345	190026348	D22-0159	25
FRG2	chr4	190026348	190026353	D22-0159	26
FRG2	chr4	190026353	190026363	D22-0159	29
FRG2	chr4	190026363	190026368	D22-0159	30
FRG2	chr4	190026368	190026371	D22-0159	29
FRG2	chr4	190026371	190026375	D22-0159	28
FRG2	chr4	190026375	190026380	D22-0159	29
FRG2	chr4	190026380	190026381	D22-0159	28
FRG2	chr4	190026381	190026383	D22-0159	31
FRG2	chr4	190026383	190026386	D22-0159	32
FRG2	chr4	190026386	190026389	D22-0159	30
FRG2	chr4	190026389	190026390	D22-0159	31
FRG2	chr4	190026390	190026394	D22-0159	33
FRG2	chr4	190026394	190026396	D22-0159	32
FRG2	chr4	190026396	190026397	D22-0159	33
FRG2	chr4	190026397	190026399	D22-0159	36
FRG2	chr4	190026399	190026405	D22-0159	34
FRG2	chr4	190026405	190026412	D22-0159	33
FRG2	chr4	190026412	190026413	D22-0159	32
FRG2	chr4	190026413	190026414	D22-0159	31
FRG2	chr4	190026414	190026417	D22-0159	30
FRG2	chr4	190026417	190026418	D22-0159	31
FRG2	chr4	190026418	190026421	D22-0159	32
FRG2	chr4	190026421	190026426	D22-0159	31
FRG2	chr4	190026426	190026427	D22-0159	33
FRG2	chr4	190026427	190026435	D22-0159	32
FRG2	chr4	190026435	190026440	D22-0159	33
FRG2	chr4	190026440	190026441	D22-0159	34
FRG2	chr4	190026441	190026443	D22-0159	35
FRG2	chr4	190026443	190026445	D22-0159	36
FRG2	chr4	190026445	190026448	D22-0159	37
FRG2	chr4	190026448	190026450	D22-0159	39
FRG2	chr4	190026450	190026451	D22-0159	41
FRG2	chr4	190026451	190026452	D22-0159	45
FRG2	chr4	190026452	190026454	D22-0159	48
FRG2	chr4	190026454	190026456	D22-0159	47
FRG2	chr4	190026456	190026457	D22-0159	46
FRG2	chr4	190026457	190026458	D22-0159	47
FRG2	chr4	190026458	190026462	D22-0159	49
FRG2	chr4	190026462	190026469	D22-0159	48
FRG2	chr4	190026469	190026470	D22-0159	47
FRG2	chr4	190026470	190026479	D22-0159	51
FRG2	chr4	190026479	190026485	D22-0159	50
FRG2	chr4	190026485	190026495	D22-0159	49
FRG2	chr4	190026495	190026496	D22-0159	50
FRG2	chr4	190026496	190026497	D22-0159	51
FRG2	chr4	190026497	190026498	D22-0159	52
FRG2	chr4	190026498	190026499	D22-0159	53
FRG2	chr4	190026499	190026501	D22-0159	52
FRG2	chr4	190026501	190026504	D22-0159	53
FRG2	chr4	190026504	190026505	D22-0159	50
FRG2	chr4	190026505	190026507	D22-0159	53
FRG2	chr4	190026507	190026510	D22-0159	52
FRG2	chr4	190026510	190026511	D22-0159	53
FRG2	chr4	190026511	190026514	D22-0159	52
FRG2	chr4	190026514	190026518	D22-0159	50
FRG2	chr4	190026518	190026521	D22-0159	51
FRG2	chr4	190026521	190026523	D22-0159	52
FRG2	chr4	190026523	190026525	D22-0159	53
FRG2	chr4	190026525	190026526	D22-0159	52
FRG2	chr4	190026526	190026528	D22-0159	53
FRG2	chr4	190026528	190026530	D22-0159	54
FRG2	chr4	190026530	190026532	D22-0159	55
FRG2	chr4	190026532	190026534	D22-0159	52
FRG2	chr4	190026534	190026535	D22-0159	51
FRG2	chr4	190026535	190026537	D22-0159	50
FRG2	chr4	190026537	190026538	D22-0159	49
FRG2	chr4	190026538	190026539	D22-0159	50
FRG2	chr4	190026539	190026541	D22-0159	49
FRG2	chr4	190026541	190026546	D22-0159	47
FRG2	chr4	190026546	190026547	D22-0159	46
FRG2	chr4	190026547	190026548	D22-0159	45
FRG2	chr4	190026548	190026549	D22-0159	43
FRG2	chr4	190026549	190026551	D22-0159	45
FRG2	chr4	190026551	190026563	D22-0159	46
FRG2	chr4	190026563	190026564	D22-0159	47
FRG2	chr4	190026564	190026567	D22-0159	50
FRG2	chr4	190026567	190026571	D22-0159	49
FRG2	chr4	190026571	190026573	D22-0159	51
FRG2	chr4	190026573	190026577	D22-0159	52
FRG2	chr4	190026577	190026585	D22-0159	50
FRG2	chr4	190026585	190026589	D22-0159	49
FRG2	chr4	190026589	190026590	D22-0159	52
FRG2	chr4	190026590	190026592	D22-0159	50
FRG2	chr4	190026592	190026593	D22-0159	53
FRG2	chr4	190026593	190026594	D22-0159	52
FRG2	chr4	190026594	190026597	D22-0159	53
FRG2	chr4	190026597	190026598	D22-0159	52
FRG2	chr4	190026598	190026599	D22-0159	51
FRG2	chr4	190026599	190026600	D22-0159	52
FRG2	chr4	190026600	190026601	D22-0159	50
FRG2	chr4	190026601	190026602	D22-0159	46
FRG2	chr4	190026602	190026603	D22-0159	45
FRG2	chr4	190026603	190026604	D22-0159	43
FRG2	chr4	190026604	190026607	D22-0159	44
FRG2	chr4	190026607	190026608	D22-0159	43
FRG2	chr4	190026608	190026619	D22-0159	42
FRG2	chr4	190026619	190026620	D22-0159	43
FRG2	chr4	190026620	190026631	D22-0159	39
FRG2	chr4	190026631	190026635	D22-0159	40
FRG2	chr4	190026635	190026639	D22-0159	42
FRG2	chr4	190026639	190026642	D22-0159	44
FRG2	chr4	190026642	190026644	D22-0159	43
FRG2	chr4	190026644	190026647	D22-0159	46
FRG2	chr4	190026647	190026648	D22-0159	45
FRG2	chr4	190026648	190026649	D22-0159	44
FRG2	chr4	190026649	190026651	D22-0159	43
FRG2	chr4	190026651	190026652	D22-0159	42
FRG2	chr4	190026652	190026653	D22-0159	44
FRG2	chr4	190026653	190026655	D22-0159	45
FRG2	chr4	190026655	190026656	D22-0159	44
FRG2	chr4	190026656	190026657	D22-0159	42
FRG2	chr4	190026657	190026664	D22-0159	46
FRG2	chr4	190026664	190026668	D22-0159	47
FRG2	chr4	190026668	190026671	D22-0159	50
FRG2	chr4	190026671	190026673	D22-0159	49
FRG2	chr4	190026673	190026677	D22-0159	48
FRG2	chr4	190026677	190026679	D22-0159	54
FRG2	chr4	190026679	190026680	D22-0159	53
FRG2	chr4	190026680	190026682	D22-0159	52
FRG2	chr4	190026682	190026683	D22-0159	53
FRG2	chr4	190026683	190026688	D22-0159	54
FRG2	chr4	190026688	190026699	D22-0159	53
FRG2	chr4	190026699	190026700	D22-0159	52
FRG2	chr4	190026700	190026702	D22-0159	51
FRG2	chr4	190026702	190026703	D22-0159	50
FRG2	chr4	190026703	190026705	D22-0159	51
FRG2	chr4	190026705	190026706	D22-0159	49
FRG2	chr4	190026706	190026707	D22-0159	50
FRG2	chr4	190026707	190026712	D22-0159	51
FRG2	chr4	190026712	190026714	D22-0159	50
FRG2	chr4	190026714	190026715	D22-0159	49
FRG2	chr4	190026715	190026722	D22-0159	46
FRG2	chr4	190026722	190026724	D22-0159	44
FRG2	chr4	190026724	190026729	D22-0159	43
FRG2	chr4	190026729	190026734	D22-0159	44
FRG2	chr4	190026734	190026735	D22-0159	45
FRG2	chr4	190026735	190026739	D22-0159	46
FRG2	chr4	190026739	190026742	D22-0159	44
FRG2	chr4	190026742	190026745	D22-0159	42
FRG2	chr4	190026745	190026750	D22-0159	41
FRG2	chr4	190026750	190026754	D22-0159	42
FRG2	chr4	190026754	190026757	D22-0159	41
FRG2	chr4	190026757	190026759	D22-0159	40
FRG2	chr4	190026759	190026760	D22-0159	41
FRG2	chr4	190026760	190026769	D22-0159	42
FRG2	chr4	190026769	190026779	D22-0159	41
FRG2	chr4	190026779	190026781	D22-0159	44
FRG2	chr4	190026781	190026786	D22-0159	43
FRG2	chr4	190026786	190026789	D22-0159	41
FRG2	chr4	190026789	190026794	D22-0159	39
FRG2	chr4	190026794	190026797	D22-0159	36
FRG2	chr4	190026797	190026799	D22-0159	37
FRG2	chr4	190026799	190026800	D22-0159	39
FRG2	chr4	190026800	190026801	D22-0159	41
FRG2	chr4	190026801	190026807	D22-0159	39
FRG2	chr4	190026807	190026810	D22-0159	34
FRG2	chr4	190026810	190026819	D22-0159	35
FRG2	chr4	190026819	190026822	D22-0159	31
FRG2	chr4	190026822	190026824	D22-0159	33
FRG2	chr4	190026824	190026827	D22-0159	34
FRG2	chr4	190026827	190026829	D22-0159	28
FRG2	chr4	190026829	190026832	D22-0159	29
FRG2	chr4	190026832	190026833	D22-0159	28
FRG2	chr4	190026833	190026837	D22-0159	27
FRG2	chr4	190026837	190026839	D22-0159	28
FRG2	chr4	190026839	190026842	D22-0159	30
FRG2	chr4	190026842	190026847	D22-0159	31
FRG2	chr4	190026847	190026854	D22-0159	32
FRG2	chr4	190026854	190026857	D22-0159	31
FRG2	chr4	190026857	190026858	D22-0159	30
FRG2	chr4	190026858	190026859	D22-0159	31
FRG2	chr4	190026859	190026862	D22-0159	33
FRG2	chr4	190026862	190026864	D22-0159	34
FRG2	chr4	190026864	190026870	D22-0159	35
FRG2	chr4	190026870	190026874	D22-0159	39
FRG2	chr4	190026874	190026877	D22-0159	40
FRG2	chr4	190026877	190026885	D22-0159	42
FRG2	chr4	190026885	190026889	D22-0159	41
FRG2	chr4	190026889	190026890	D22-0159	42
FRG2	chr4	190026890	190026893	D22-0159	41
FRG2	chr4	190026893	190026900	D22-0159	42
FRG2	chr4	190026900	190026901	D22-0159	40
FRG2	chr4	190026901	190026910	D22-0159	43
FRG2	chr4	190026910	190026911	D22-0159	44
FRG2	chr4	190026911	190026919	D22-0159	43
FRG2	chr4	190026919	190026922	D22-0159	42
FRG2	chr4	190026922	190026929	D22-0159	43
FRG2	chr4	190026929	190026944	D22-0159	40
FRG2	chr4	190026944	190026949	D22-0159	39
FRG2	chr4	190026949	190026950	D22-0159	38
FRG2	chr4	190026950	190026953	D22-0159	34
FRG2	chr4	190026953	190026956	D22-0159	36
FRG2	chr4	190026956	190026957	D22-0159	37
FRG2	chr4	190026957	190026960	D22-0159	38
FRG2	chr4	190026960	190026962	D22-0159	37
FRG2	chr4	190026962	190026965	D22-0159	36
FRG2	chr4	190026965	190026968	D22-0159	38
FRG2	chr4	190026968	190026972	D22-0159	39
FRG2	chr4	190026972	190026977	D22-0159	37
FRG2	chr4	190026977	190026979	D22-0159	36
FRG2	chr4	190026979	190026982	D22-0159	35
FRG2	chr4	190026982	190026987	D22-0159	37
FRG2	chr4	190026987	190026989	D22-0159	36
FRG2	chr4	190026989	190026991	D22-0159	34
FRG2	chr4	190026991	190026994	D22-0159	33
FRG2	chr4	190026994	190027001	D22-0159	34
FRG2	chr4	190027001	190027008	D22-0159	35
FRG2	chr4	190027008	190027010	D22-0159	34
FRG2	chr4	190027010	190027011	D22-0159	32
FRG2	chr4	190027011	190027012	D22-0159	31
FRG2	chr4	190027012	190027014	D22-0159	35
FRG2	chr4	190027014	190027016	D22-0159	36
FRG2	chr4	190027016	190027018	D22-0159	37
FRG2	chr4	190027018	190027019	D22-0159	38
FRG2	chr4	190027019	190027021	D22-0159	40
FRG2	chr4	190027021	190027022	D22-0159	36
FRG2	chr4	190027022	190027024	D22-0159	35
FRG2	chr4	190027024	190027027	D22-0159	36
FRG2	chr4	190027027	190027028	D22-0159	35
FRG2	chr4	190027028	190027029	D22-0159	34
FRG2	chr4	190027029	190027032	D22-0159	35
FRG2	chr4	190027032	190027037	D22-0159	34
FRG2	chr4	190027037	190027042	D22-0159	33
FRG2	chr4	190027042	190027043	D22-0159	35
FRG2	chr4	190027043	190027044	D22-0159	34
FRG2	chr4	190027044	190027046	D22-0159	35
FRG2	chr4	190027046	190027049	D22-0159	36
FRG2	chr4	190027049	190027056	D22-0159	33
FRG2	chr4	190027056	190027057	D22-0159	34
FRG2	chr4	190027057	190027058	D22-0159	35
FRG2	chr4	190027058	190027059	D22-0159	36
FRG2	chr4	190027059	190027061	D22-0159	35
FRG2	chr4	190027061	190027064	D22-0159	34
FRG2	chr4	190027064	190027071	D22-0159	35
FRG2	chr4	190027071	190027084	D22-0159	34
FRG2	chr4	190027084	190027088	D22-0159	35
FRG2	chr4	190027088	190027091	D22-0159	36
FRG2	chr4	190027091	190027100	D22-0159	37
FRG2	chr4	190027100	190027101	D22-0159	38
FRG2	chr4	190027101	190027103	D22-0159	36
FRG2	chr4	190027103	190027105	D22-0159	37
FRG2	chr4	190027105	190027107	D22-0159	38
FRG2	chr4	190027107	190027108	D22-0159	37
FRG2	chr4	190027108	190027111	D22-0159	36
FRG2	chr4	190027111	190027113	D22-0159	37
FRG2	chr4	190027113	190027118	D22-0159	36
FRG2	chr4	190027118	190027124	D22-0159	35
FRG2	chr4	190027124	190027128	D22-0159	34
FRG2	chr4	190027128	190027132	D22-0159	35
FRG2	chr4	190027132	190027145	D22-0159	33
FRG2	chr4	190027145	190027146	D22-0159	32
FRG2	chr4	190027146	190027147	D22-0159	35
FRG2	chr4	190027147	190027148	D22-0159	34
FRG2	chr4	190027148	190027153	D22-0159	36
FRG2	chr4	190027153	190027155	D22-0159	37
FRG2	chr4	190027155	190027156	D22-0159	38
FRG2	chr4	190027156	190027158	D22-0159	39
FRG2	chr4	190027158	190027160	D22-0159	41
FRG2	chr4	190027160	190027162	D22-0159	37
FRG2	chr4	190027162	190027165	D22-0159	40
FRG2	chr4	190027165	190027167	D22-0159	38
FRG2	chr4	190027167	190027169	D22-0159	37
FRG2	chr4	190027169	190027175	D22-0159	35
FRG2	chr4	190027175	190027179	D22-0159	34
FRG2	chr4	190027179	190027187	D22-0159	33
FRG2	chr4	190027187	190027192	D22-0159	34
FRG2	chr4	190027192	190027194	D22-0159	32
FRG2	chr4	190027194	190027195	D22-0159	31
FRG2	chr4	190027195	190027207	D22-0159	30
FRG2	chr4	190027207	190027208	D22-0159	29
FRG2	chr4	190027208	190027213	D22-0159	27
FRG2	chr4	190027213	190027215	D22-0159	26
FRG2	chr4	190027215	190027222	D22-0159	29
FRG2	chr4	190027222	190027223	D22-0159	30
FRG2	chr4	190027223	190027230	D22-0159	31
FRG2	chr4	190027230	190027234	D22-0159	32
FRG2	chr4	190027234	190027238	D22-0159	31
FRG2	chr4	190027238	190027240	D22-0159	30
FRG2	chr4	190027240	190027241	D22-0159	32
FRG2	chr4	190027241	190027242	D22-0159	31
FRG2	chr4	190027242	190027250	D22-0159	32
FRG2	chr4	190027250	190027251	D22-0159	34
FRG2	chr4	190027251	190027252	D22-0159	36
FRG2	chr4	190027252	190027253	D22-0159	40
FRG2	chr4	190027253	190027264	D22-0159	39
FRG2	chr4	190024365	190024369	D22-0161	60
FRG2	chr4	190024369	190024372	D22-0161	55
FRG2	chr4	190024372	190024373	D22-0161	56
FRG2	chr4	190024373	190024375	D22-0161	57
FRG2	chr4	190024375	190024378	D22-0161	58
FRG2	chr4	190024378	190024385	D22-0161	52
FRG2	chr4	190024385	190024396	D22-0161	51
FRG2	chr4	190024396	190024400	D22-0161	50
FRG2	chr4	190024400	190024402	D22-0161	51
FRG2	chr4	190024402	190024405	D22-0161	52
FRG2	chr4	190024405	190024406	D22-0161	63
FRG2	chr4	190024406	190024407	D22-0161	64
FRG2	chr4	190024407	190024409	D22-0161	65
FRG2	chr4	190024409	190024412	D22-0161	66
FRG2	chr4	190024412	190024416	D22-0161	65
FRG2	chr4	190024416	190024421	D22-0161	66
FRG2	chr4	190024421	190024422	D22-0161	65
FRG2	chr4	190024422	190024425	D22-0161	63
FRG2	chr4	190024425	190024426	D22-0161	64
FRG2	chr4	190024426	190024427	D22-0161	63
FRG2	chr4	190024427	190024429	D22-0161	61
FRG2	chr4	190024429	190024430	D22-0161	64
FRG2	chr4	190024430	190024431	D22-0161	65
FRG2	chr4	190024431	190024434	D22-0161	66
FRG2	chr4	190024434	190024435	D22-0161	65
FRG2	chr4	190024435	190024437	D22-0161	66
FRG2	chr4	190024437	190024439	D22-0161	61
FRG2	chr4	190024439	190024440	D22-0161	62
FRG2	chr4	190024440	190024442	D22-0161	67
